shelfmark,iiif_url,url,orig_shelfmark
JRL SERIES B 3900,https://princetongenizalab.github.io/iiif/jrl/b/b-3900.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3900%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3900
JRL SERIES B 2612,https://princetongenizalab.github.io/iiif/jrl/b/b-2612.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2612%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2612
JRL SERIES B 8531,https://princetongenizalab.github.io/iiif/jrl/b/b-8531.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8531%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8531
JRL SERIES B 5303,https://princetongenizalab.github.io/iiif/jrl/b/b-5303.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5303%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5303
JRL SERIES B 8161,https://princetongenizalab.github.io/iiif/jrl/b/b-8161.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8161%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8161
JRL SERIES B 7294,https://princetongenizalab.github.io/iiif/jrl/b/b-7294.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7294%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7294
JRL SERIES B 5753,https://princetongenizalab.github.io/iiif/jrl/b/b-5753.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5753%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5753
JRL SERIES B 2096,https://princetongenizalab.github.io/iiif/jrl/b/b-2096.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2096%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2096
JRL SERIES B 4841,https://princetongenizalab.github.io/iiif/jrl/b/b-4841.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4841%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4841
JRL SERIES B 4512,https://princetongenizalab.github.io/iiif/jrl/b/b-4512.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4512%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4512
JRL SERIES B 6485,https://princetongenizalab.github.io/iiif/jrl/b/b-6485.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6485%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6485
JRL SERIES B 3687,https://princetongenizalab.github.io/iiif/jrl/b/b-3687.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3687%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3687
JRL SERIES B 4142,https://princetongenizalab.github.io/iiif/jrl/b/b-4142.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4142%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4142
JRL SERIES B 2995,https://princetongenizalab.github.io/iiif/jrl/b/b-2995.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2995%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2995
JRL SERIES B 4457,https://princetongenizalab.github.io/iiif/jrl/b/b-4457.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4457%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4457
JRL SERIES B 3392,https://princetongenizalab.github.io/iiif/jrl/b/b-3392.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3392%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3392
JRL SERIES B 6190,https://princetongenizalab.github.io/iiif/jrl/b/b-6190.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6190%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6190
JRL SERIES B 3668,https://princetongenizalab.github.io/iiif/jrl/b/b-3668.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3668%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3668
JRL SERIES B 4007,https://princetongenizalab.github.io/iiif/jrl/b/b-4007.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4007%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4007
JRL SERIES B 3238,https://princetongenizalab.github.io/iiif/jrl/b/b-3238.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3238%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3238
JRL SERIES B 2583,https://princetongenizalab.github.io/iiif/jrl/b/b-2583.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2583%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2583
JRL SERIES B 5246,https://princetongenizalab.github.io/iiif/jrl/b/b-5246.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5246%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5246
JRL SERIES B 8474,https://princetongenizalab.github.io/iiif/jrl/b/b-8474.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8474%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8474
JRL SERIES B 7781,https://princetongenizalab.github.io/iiif/jrl/b/b-7781.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7781%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7781
JRL SERIES B 2079,https://princetongenizalab.github.io/iiif/jrl/b/b-2079.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2079%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2079
JRL SERIES B 6893,https://princetongenizalab.github.io/iiif/jrl/b/b-6893.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6893%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6893
JRL SERIES B 5616,https://princetongenizalab.github.io/iiif/jrl/b/b-5616.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5616%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5616
JRL SERIES B 4904,https://princetongenizalab.github.io/iiif/jrl/b/b-4904.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4904%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4904
JRL SERIES B 6939,https://princetongenizalab.github.io/iiif/jrl/b/b-6939.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6939%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6939
JRL SERIES B 8024,https://princetongenizalab.github.io/iiif/jrl/b/b-8024.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8024%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8024
JRL SERIES B 2429,https://princetongenizalab.github.io/iiif/jrl/b/b-2429.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2429%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2429
JRL SERIES B 6313,https://princetongenizalab.github.io/iiif/jrl/b/b-6313.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6313%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6313
JRL SERIES B 3111,https://princetongenizalab.github.io/iiif/jrl/b/b-3111.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3111%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3111
JRL SERIES B 7851,https://princetongenizalab.github.io/iiif/jrl/b/b-7851.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7851%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7851
JRL SERIES B 6743,https://princetongenizalab.github.io/iiif/jrl/b/b-6743.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6743%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6743
JRL SERIES B 4284,https://princetongenizalab.github.io/iiif/jrl/b/b-4284.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4284%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4284
JRL SERIES B 3541,https://princetongenizalab.github.io/iiif/jrl/b/b-3541.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3541%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3541
JRL SERIES B 7502,https://princetongenizalab.github.io/iiif/jrl/b/b-7502.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7502%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7502
JRL SERIES B 3812,https://princetongenizalab.github.io/iiif/jrl/b/b-3812.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3812%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3812
JRL SERIES B 2700,https://princetongenizalab.github.io/iiif/jrl/b/b-2700.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2700%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2700
JRL SERIES B 1985,https://princetongenizalab.github.io/iiif/jrl/b/b-1985.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+1985%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 1985
JRL SERIES B 7152,https://princetongenizalab.github.io/iiif/jrl/b/b-7152.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7152%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7152
JRL SERIES B 2350,https://princetongenizalab.github.io/iiif/jrl/b/b-2350.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2350%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2350
JRL SERIES B 5495,https://princetongenizalab.github.io/iiif/jrl/b/b-5495.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5495%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5495
JRL SERIES B 3957,https://princetongenizalab.github.io/iiif/jrl/b/b-3957.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3957%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3957
JRL SERIES B 5180,https://princetongenizalab.github.io/iiif/jrl/b/b-5180.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5180%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5180
JRL SERIES B 2645,https://princetongenizalab.github.io/iiif/jrl/b/b-2645.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2645%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2645
JRL SERIES B 8248,https://princetongenizalab.github.io/iiif/jrl/b/b-8248.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8248%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8248
JRL SERIES B 7447,https://princetongenizalab.github.io/iiif/jrl/b/b-7447.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7447%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7447
JRL SERIES B 2215,https://princetongenizalab.github.io/iiif/jrl/b/b-2215.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+2215%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 2215
JRL SERIES B 8618,https://princetongenizalab.github.io/iiif/jrl/b/b-8618.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+8618%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 8618
JRL SERIES B 7017,https://princetongenizalab.github.io/iiif/jrl/b/b-7017.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7017%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7017
JRL SERIES B 5883,https://princetongenizalab.github.io/iiif/jrl/b/b-5883.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5883%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5883
JRL SERIES B 3054,https://princetongenizalab.github.io/iiif/jrl/b/b-3054.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3054%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3054
JRL SERIES B 4791,https://princetongenizalab.github.io/iiif/jrl/b/b-4791.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+4791%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 4791
JRL SERIES B 6256,https://princetongenizalab.github.io/iiif/jrl/b/b-6256.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6256%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6256
JRL SERIES B 3404,https://princetongenizalab.github.io/iiif/jrl/b/b-3404.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+3404%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 3404
JRL SERIES B 5929,https://princetongenizalab.github.io/iiif/jrl/b/b-5929.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+5929%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 5929
JRL SERIES B 7914,https://princetongenizalab.github.io/iiif/jrl/b/b-7914.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+7914%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 7914
JRL SERIES B 6606,https://princetongenizalab.github.io/iiif/jrl/b/b-6606.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22B+6606%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES B 6606
JRL SERIES L 292,https://princetongenizalab.github.io/iiif/jrl/l/l-292.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+292%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 292
JRL SERIES L 29,https://princetongenizalab.github.io/iiif/jrl/l/l-29.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+29%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 29
JRL SERIES L 154,https://princetongenizalab.github.io/iiif/jrl/l/l-154.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+154%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 154
JRL SERIES L 91,https://princetongenizalab.github.io/iiif/jrl/l/l-91.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+91%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 91
JRL SERIES L 103,https://princetongenizalab.github.io/iiif/jrl/l/l-103.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+103%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 103
JRL SERIES L 68,https://princetongenizalab.github.io/iiif/jrl/l/l-68.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+68%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 68
JRL SERIES L 115,https://princetongenizalab.github.io/iiif/jrl/l/l-115.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+115%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 115
JRL SERIES L 87,https://princetongenizalab.github.io/iiif/jrl/l/l-87.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+87%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 87
JRL SERIES L 284,https://princetongenizalab.github.io/iiif/jrl/l/l-284.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+284%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 284
JRL SERIES L 142,https://princetongenizalab.github.io/iiif/jrl/l/l-142.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+142%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 142
JRL SERIES L 210,https://princetongenizalab.github.io/iiif/jrl/l/l-210.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+210%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 210
JRL SERIES L 139,https://princetongenizalab.github.io/iiif/jrl/l/l-139.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+139%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 139
JRL SERIES L 44,https://princetongenizalab.github.io/iiif/jrl/l/l-44.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+44%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 44
JRL SERIES L 247,https://princetongenizalab.github.io/iiif/jrl/l/l-247.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+247%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 247
JRL SERIES L 13,https://princetongenizalab.github.io/iiif/jrl/l/l-13.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+13%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 13
JRL SERIES L 181,https://princetongenizalab.github.io/iiif/jrl/l/l-181.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+181%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 181
JRL SERIES L 251,https://princetongenizalab.github.io/iiif/jrl/l/l-251.json,https://luna.manchester.ac.uk/luna/servlet/view/search?q=reference_number%3D%22L+251%22+LIMIT%3AManchesterDev~95~&sort=reference_number%2Cdate_created,JRL SERIES L 251
